ダウンロードした時刻：2018/06/07 20:51:19

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2002/2/27,10.3,8,1,70,8,1
2002/2/28,9.9,8,1,90,8,1
2002/3/1,11.4,8,1,70,8,1
2003/2/1,4.6,8,1,37,8,1
2003/2/2,3.0,8,1,54,8,1
2003/2/3,4.0,8,1,55,8,1
2003/2/4,3.4,8,1,68,8,1
2003/2/5,3.9,8,1,75,8,1
2003/2/6,4.5,8,1,47,8,1
2003/2/7,5.4,8,1,55,8,1
2003/2/8,7.0,8,1,62,8,1
2003/2/9,8.5,8,1,84,8,1
2003/2/10,9.1,8,1,80,8,1
2003/2/11,8.2,8,1,94,8,1
2003/2/12,6.8,8,1,54,8,1
2003/2/13,5.2,8,1,61,8,1
2003/2/14,6.9,8,1,50,8,1
2003/2/15,6.5,8,1,55,8,1
2003/2/16,4.5,8,1,89,8,1
2003/2/17,7.5,8,1,52,8,1
2003/2/18,4.7,8,1,73,8,1
2003/2/19,5.0,8,1,72,8,1
2003/2/20,5.6,8,1,80,8,1
2003/2/21,6.3,8,1,49,8,1
2003/2/22,5.1,8,1,77,8,1
2003/2/23,5.6,8,1,79,8,1
2003/2/24,2.6,8,1,88,8,1
2003/2/25,5.2,8,1,66,8,1
2003/2/26,8.2,8,1,69,8,1
2003/2/27,7.3,8,1,47,8,1
2003/2/28,4.8,8,1,45,8,1
2003/3/1,6.0,8,1,76,8,1
2004/2/1,6.3,8,1,48,8,1
2004/2/2,5.5,8,1,80,8,1
2004/2/3,7.5,8,1,79,8,1
2004/2/4,6.3,8,1,60,8,1
2004/2/5,5.8,8,1,47,8,1
2004/2/6,5.3,8,1,44,8,1
2004/2/7,5.4,8,1,42,8,1
2004/2/8,4.8,8,1,60,8,1
2004/2/9,7.0,8,1,41,8,1
2004/2/10,3.7,8,1,53,8,1
2004/2/11,5.0,8,1,70,8,1
2004/2/12,6.9,8,1,60,8,1
2004/2/13,7.1,8,1,59,8,1
2004/2/14,10.3,8,1,67,8,1
2004/2/15,9.1,8,1,39,8,1
2004/2/16,7.6,8,1,36,8,1
2004/2/17,8.0,8,1,47,8,1
2004/2/18,8.8,8,1,30,8,1
2004/2/19,8.5,8,1,63,8,1
2004/2/20,7.9,8,1,73,8,1
2004/2/21,11.3,8,1,73,8,1
2004/2/22,16.7,8,1,75,8,1
2004/2/23,12.1,8,1,48,8,1
2004/2/24,8.6,8,1,46,8,1
2004/2/25,12.5,8,1,53,8,1
2004/2/26,12.0,8,1,53,8,1
2004/2/27,6.3,8,1,42,8,1
2004/2/28,7.6,8,1,67,8,1
2004/2/29,11.9,8,1,80,8,1
2005/2/1,5.2,8,1,35,8,1
2005/2/2,4.5,8,1,35,8,1
2005/2/3,4.8,8,1,38,8,1
2005/2/4,6.8,8,1,36,8,1
2005/2/5,6.4,8,1,40,8,1
2005/2/6,6.1,8,1,31,8,1
2005/2/7,5.2,8,1,52,8,1
2005/2/8,4.1,8,1,91,8,1
2005/2/9,7.4,8,1,78,8,1
2005/2/10,9.4,8,1,64,8,1
2005/2/11,5.4,8,1,35,8,1
2005/2/12,5.3,8,1,35,8,1
2005/2/13,4.2,8,1,65,8,1
2005/2/14,5.9,8,1,47,8,1
2005/2/15,7.4,8,1,52,8,1
2005/2/16,4.7,8,1,88,8,1
2005/2/17,7.4,8,1,75,8,1
2005/2/18,6.0,8,1,56,8,1
2005/2/19,3.3,8,1,93,8,1
2005/2/20,7.9,8,1,77,8,1
2005/2/21,5.4,8,1,64,8,1
2005/2/22,6.4,8,1,40,8,1
2005/2/23,12.0,8,1,48,8,1
2005/2/24,6.8,8,1,59,8,1
2005/2/25,3.9,8,1,82,8,1
2005/2/26,4.4,8,1,48,8,1
2005/2/27,4.4,8,1,39,8,1
2005/2/28,6.2,8,1,57,8,1
2005/3/1,4.5,8,1,51,8,1
2006/2/1,5.6,8,1,91,8,1
2006/2/2,7.6,8,1,52,8,1
2006/2/3,5.9,8,1,58,8,1
2006/2/4,1.6,8,1,28,8,1
2006/2/5,2.0,8,1,35,8,1
2006/2/6,1.4,8,1,64,8,1
2006/2/7,4.5,8,1,87,8,1
2006/2/8,7.9,8,1,62,8,1
2006/2/9,4.4,8,1,35,8,1
2006/2/10,5.0,8,1,50,8,1
2006/2/11,7.1,8,1,55,8,1
2006/2/12,4.5,8,1,41,8,1
2006/2/13,5.5,8,1,46,8,1
2006/2/14,10.1,8,1,66,8,1
2006/2/15,15.3,8,1,69,8,1
2006/2/16,7.0,8,1,91,8,1
2006/2/17,6.5,8,1,76,8,1
2006/2/18,3.9,8,1,56,8,1
2006/2/19,6.6,8,1,74,8,1
2006/2/20,6.4,8,1,87,8,1
2006/2/21,7.4,8,1,82,8,1
2006/2/22,10.5,8,1,72,8,1
2006/2/23,10.5,8,1,70,8,1
2006/2/24,6.4,8,1,76,8,1
2006/2/25,7.2,8,1,71,8,1
2006/2/26,8.0,8,1,89,8,1
2006/2/27,9.0,8,1,66,8,1
2006/2/28,5.0,8,1,66,8,1
2006/3/1,5.5,8,1,93,8,1
2007/2/1,8.4,8,1,48,8,1
2007/2/2,6.1,8,1,30,8,1
2007/2/3,7.6,8,1,38,8,1
2007/2/4,8.4,8,1,34,8,1
2007/2/5,8.8,8,1,52,8,1
2007/2/6,10.9,8,1,51,8,1
2007/2/7,9.8,8,1,37,8,1
2007/2/8,9.0,8,1,47,8,1
2007/2/9,10.1,8,1,62,8,1
2007/2/10,10.4,8,1,81,8,1
2007/2/11,8.5,8,1,48,8,1
2007/2/12,7.9,8,1,48,8,1
2007/2/13,7.9,8,1,64,8,1
2007/2/14,11.6,8,1,85,8,1
2007/2/15,9.8,8,1,52,8,1
2007/2/16,8.1,8,1,34,8,1
2007/2/17,6.7,8,1,63,8,1
2007/2/18,6.2,8,1,87,8,1
2007/2/19,8.1,8,1,57,8,1
2007/2/20,6.5,8,1,75,8,1
2007/2/21,9.2,8,1,67,8,1
2007/2/22,10.4,8,1,65,8,1
2007/2/23,11.2,8,1,86,8,1
2007/2/24,6.5,8,1,42,8,1
2007/2/25,3.4,8,1,43,8,1
2007/2/26,5.9,8,1,48,8,1
2007/2/27,9.1,8,1,65,8,1
2007/2/28,9.5,8,1,50,8,1
2007/3/1,8.0,8,1,40,8,1
2008/2/1,5.2,8,1,32,8,1
