ダウンロードした時刻：2018/06/07 20:51:45

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2000/3/10,5.4,8,1,30,8,1
2000/3/11,6.6,8,1,48,8,1
2000/3/12,6.8,8,1,79,8,1
2000/3/13,8.5,8,1,54,8,1
2000/3/14,6.9,8,1,41,8,1
2000/3/15,7.8,8,1,46,8,1
2000/3/16,8.1,8,1,87,8,1
2000/3/17,9.6,8,1,42,8,1
2000/3/18,9.5,8,1,46,8,1
2000/3/19,13.1,8,1,64,8,1
2000/3/20,10.1,8,1,39,8,1
2000/3/21,6.8,8,1,51,8,1
2000/3/22,8.9,8,1,50,8,1
2000/3/23,9.7,8,1,70,8,1
2000/3/24,12.0,8,1,60,8,1
2000/3/25,8.6,8,1,41,8,1
2000/3/26,7.2,8,1,40,8,1
2000/3/27,8.9,8,1,43,8,1
2000/3/28,11.8,8,1,81,8,1
2000/3/29,15.2,8,1,63,8,1
2000/3/30,13.6,8,1,45,8,1
2000/3/31,12.8,8,1,57,8,1
2001/3/1,7.4,8,1,94,8,1
2001/3/2,5.5,8,1,65,8,1
2001/3/3,7.0,8,1,58,8,1
2001/3/4,8.7,8,1,79,8,1
2001/3/5,7.8,8,1,50,8,1
2001/3/6,9.8,8,1,52,8,1
2001/3/7,11.8,8,1,49,8,1
2001/3/8,5.4,8,1,51,8,1
2001/3/9,4.7,8,1,46,8,1
2001/3/10,5.8,8,1,56,8,1
2001/3/11,5.4,8,1,41,8,1
2001/3/12,3.4,8,1,73,8,1
2001/3/13,4.7,8,1,53,8,1
2001/3/14,8.5,8,1,68,8,1
2001/3/15,14.7,8,1,59,8,1
2001/3/16,9.1,8,1,52,8,1
2001/3/17,9.2,8,1,83,8,1
2001/3/18,10.5,8,1,88,8,1
2001/3/19,12.6,8,1,57,5,1
2001/3/20,13.9,5,1,75,4,1
2001/3/21,15.5,8,1,57,8,1
2001/3/22,13.0,8,1,62,8,1
2001/3/23,13.1,8,1,61,8,1
2001/3/24,13.6,8,1,54,8,1
2001/3/25,14.0,8,1,82,8,1
2001/3/26,13.7,8,1,69,8,1
2001/3/27,11.6,8,1,44,8,1
2001/3/28,12.3,8,1,66,8,1
2001/3/29,7.2,8,1,86,8,1
2001/3/30,7.5,8,1,61,8,1
2001/3/31,2.7,8,1,84,8,1
2002/3/1,11.4,8,1,70,8,1
2002/3/2,12.3,8,1,58,8,1
2002/3/3,5.6,8,1,48,8,1
2002/3/4,7.9,8,1,58,8,1
2002/3/5,9.4,8,1,68,8,1
2002/3/6,10.9,8,1,84,8,1
2002/3/7,10.7,8,1,51,8,1
2002/3/8,8.4,8,1,33,8,1
2002/3/9,9.7,8,1,52,8,1
2002/3/10,12.8,8,1,54,8,1
2002/3/11,11.6,8,1,59,8,1
2002/3/12,11.5,8,1,52,8,1
2002/3/13,11.1,8,1,40,8,1
2002/3/14,12.8,8,1,61,8,1
2002/3/15,16.9,8,1,67,8,1
2002/3/16,13.1,8,1,51,8,1
2002/3/17,14.6,8,1,65,4,1
2002/3/18,14.9,8,1,38,4,1
2002/3/19,12.9,8,1,37,8,1
2002/3/20,13.9,8,1,37,8,1
2002/3/21,15.3,8,1,70,8,1
2002/3/22,15.8,8,1,72,8,1
2002/3/23,9.2,8,1,74,8,1
2002/3/24,9.3,8,1,47,8,1
2002/3/25,8.5,8,1,61,8,1
2002/3/26,9.7,8,1,79,8,1
2002/3/27,10.5,8,1,89,8,1
2002/3/28,9.8,8,1,48,8,1
2002/3/29,13.4,8,1,82,8,1
2002/3/30,16.9,8,1,69,8,1
2002/3/31,14.4,8,1,77,8,1
2003/3/1,6.0,8,1,76,8,1
2003/3/2,10.5,8,1,46,8,1
2003/3/3,9.8,8,1,70,8,1
2003/3/4,4.8,8,1,31,8,1
2003/3/5,4.2,8,1,45,8,1
2003/3/6,4.9,8,1,72,8,1
2003/3/7,7.8,8,1,92,8,1
2003/3/8,9.9,8,1,50,8,1
2003/3/9,6.8,8,1,41,8,1
2003/3/10,5.5,8,1,41,8,1
2003/3/11,4.7,8,1,34,8,1
2003/3/12,5.3,8,1,44,8,1
2003/3/13,4.8,8,1,54,8,1
2003/3/14,6.4,8,1,68,8,1
2003/3/15,7.0,8,1,79,8,1
2003/3/16,7.7,8,1,78,8,1
2003/3/17,5.3,8,1,88,8,1
2003/3/18,6.3,8,1,69,8,1
2003/3/19,7.1,8,1,65,8,1
2003/3/20,8.2,8,1,40,8,1
2003/3/21,6.6,8,1,49,8,1
2003/3/22,6.7,8,1,75,8,1
2003/3/23,10.0,8,1,71,8,1
2003/3/24,13.7,8,1,68,8,1
2003/3/25,11.4,8,1,93,8,1
2003/3/26,13.4,8,1,63,8,1
2003/3/27,14.8,8,1,73,8,1
2003/3/28,14.5,8,1,39,8,1
2003/3/29,9.5,8,1,61,8,1
2003/3/30,10.1,8,1,48,8,1
2003/3/31,13.6,8,1,61,8,1
2004/3/1,3.6,8,1,83,8,1
2004/3/2,5.1,8,1,72,8,1
2004/3/3,5.0,8,1,50,8,1
2004/3/4,5.5,8,1,66,8,1
2004/3/5,7.1,8,1,44,8,1
2004/3/6,8.6,8,1,53,8,1
2004/3/7,5.4,8,1,31,8,1
2004/3/8,6.0,8,1,38,8,1
2004/3/9,7.7,8,1,48,8,1
2004/3/10,11.7,8,1,63,8,1
2004/3/11,16.7,8,1,70,8,1
2004/3/12,8.7,8,1,73,8,1
2004/3/13,9.3,8,1,67,8,1
2004/3/14,9.7,8,1,59,8,1
2004/3/15,9.7,8,1,71,8,1
2004/3/16,11.5,8,1,74,8,1
2004/3/17,17.1,8,1,67,8,1
2004/3/18,12.1,8,1,80,8,1
2004/3/19,6.4,8,1,55,8,1
2004/3/20,4.6,8,1,86,8,1
2004/3/21,6.9,8,1,65,8,1
2004/3/22,5.5,8,1,85,8,1
2004/3/23,5.9,8,1,81,8,1
2004/3/24,6.9,8,1,81,8,1
2004/3/25,9.1,8,1,89,8,1
2004/3/26,9.4,8,1,65,8,1
2004/3/27,11.1,8,1,47,8,1
2004/3/28,11.6,8,1,56,8,1
2004/3/29,15.7,8,1,65,8,1
2004/3/30,16.4,8,1,74,8,1
2004/3/31,16.1,8,1,65,8,1
2005/3/1,4.5,8,1,51,8,1
2005/3/2,5.4,8,1,47,8,1
2005/3/3,5.1,8,1,68,8,1
2005/3/4,1.6,8,1,90,8,1
2005/3/5,4.0,8,1,77,8,1
2005/3/6,3.1,8,1,71,8,1
2005/3/7,6.0,8,1,64,8,1
2005/3/8,9.9,8,1,65,8,1
2005/3/9,11.5,8,1,58,8,1
2005/3/10,8.9,8,1,66,8,1
2005/3/11,9.8,8,1,88,8,1
2005/3/12,10.8,8,1,59,8,1
2005/3/13,5.5,8,1,37,8,1
2005/3/14,6.1,8,1,34,8,1
2005/3/15,7.5,8,1,58,8,1
2005/3/16,11.7,8,1,57,8,1
2005/3/17,12.1,8,1,82,8,1
2005/3/18,13.3,8,1,49,8,1
2005/3/19,8.8,8,1,34,8,1
2005/3/20,8.2,8,1,53,8,1
2005/3/21,10.8,8,1,40,8,1
2005/3/22,13.7,8,1,70,8,1
2005/3/23,10.6,8,1,91,8,1
2005/3/24,10.3,8,1,72,8,1
2005/3/25,8.2,8,1,35,8,1
2005/3/26,8.2,8,1,40,8,1
2005/3/27,11.8,8,1,53,8,1
2005/3/28,12.5,8,1,85,8,1
2005/3/29,11.6,8,1,62,8,1
2005/3/30,10.6,8,1,31,8,1
2005/3/31,10.7,8,1,46,8,1
2006/3/1,5.5,8,1,93,8,1
2006/3/2,7.6,8,1,73,8,1
2006/3/3,5.4,8,1,78,8,1
2006/3/4,5.8,8,1,58,8,1
2006/3/5,8.4,8,1,61,8,1
2006/3/6,11.6,8,1,68,8,1
2006/3/7,10.0,8,1,63,8,1
2006/3/8,11.1,8,1,63,8,1
2006/3/9,8.6,8,1,53,8,1
2006/3/10,8.3,8,1,78,8,1
2006/3/11,11.4,8,1,71,8,1
2006/3/12,14.0,8,1,65,8,1
2006/3/13,5.5,8,1,48,8,1
2006/3/14,5.3,8,1,36,8,1
2006/3/15,7.9,8,1,47,8,1
2006/3/16,12.2,8,1,73,8,1
2006/3/17,13.3,8,1,48,8,1
2006/3/18,11.8,8,1,59,8,1
2006/3/19,9.9,8,1,58,8,1
2006/3/20,8.3,8,1,31,8,1
2006/3/21,11.4,8,1,38,8,1
2006/3/22,10.3,8,1,54,8,1
2006/3/23,9.8,8,1,86,8,1
2006/3/24,11.2,8,1,47,8,1
2006/3/25,10.1,8,1,57,8,1
2006/3/26,13.1,8,1,70,8,1
2006/3/27,12.1,8,1,67,8,1
2006/3/28,13.0,8,1,67,8,1
2006/3/29,9.9,8,1,37,8,1
2006/3/30,7.7,8,1,40,8,1
2006/3/31,8.3,8,1,29,8,1
2007/3/1,8.0,8,1,40,8,1
2007/3/2,8.5,8,1,49,8,1
2007/3/3,11.3,8,1,69,8,1
2007/3/4,13.8,8,1,74,8,1
2007/3/5,17.5,8,1,72,8,1
2007/3/6,12.8,8,1,64,8,1
2007/3/7,7.4,8,1,39,8,1
2007/3/8,7.7,8,1,51,8,1
2007/3/9,6.7,8,1,61,8,1
2007/3/10,9.6,8,1,63,8,1
2007/3/11,9.5,8,1,62,8,1
2007/3/12,7.3,8,1,38,8,1
2007/3/13,8.0,8,1,34,8,1
2007/3/14,7.7,8,1,27,8,1
2007/3/15,8.7,8,1,29,8,1
2007/3/16,7.5,8,1,55,8,1
