ダウンロードした時刻：2018/06/07 20:55:09

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2000/11/11,13.7,8,1,68,8,1
2000/11/12,11.7,8,1,76,8,1
2000/11/13,13.4,8,1,66,8,1
2000/11/14,12.0,8,1,77,8,1
2000/11/15,15.2,8,1,87,8,1
2000/11/16,12.2,8,1,79,8,1
2000/11/17,9.5,8,1,97,8,1
2000/11/18,13.3,8,1,64,8,1
2000/11/19,10.0,8,1,55,8,1
2000/11/20,9.4,8,1,91,8,1
2000/11/21,17.4,8,1,80,8,1
2000/11/22,10.7,8,1,62,8,1
2000/11/23,9.3,8,1,74,8,1
2000/11/24,10.8,8,1,77,8,1
2000/11/25,12.0,8,1,81,8,1
2000/11/26,13.6,8,1,76,8,1
2000/11/27,13.6,8,1,81,8,1
2000/11/28,10.1,8,1,48,8,1
2000/11/29,7.4,8,1,55,8,1
2000/11/30,9.5,8,1,51,8,1
2001/11/1,17.1,8,1,70,8,1
2001/11/2,17.3,8,1,69,8,1
2001/11/3,14.7,8,1,82,8,1
2001/11/4,13.9,8,1,60,8,1
2001/11/5,13.3,8,1,65,8,1
2001/11/6,16.6,8,1,71,8,1
2001/11/7,12.3,8,1,47,8,1
2001/11/8,12.9,8,1,65,8,1
2001/11/9,12.7,8,1,86,8,1
2001/11/10,10.8,8,1,88,8,1
2001/11/11,12.4,8,1,66,8,1
2001/11/12,10.4,8,1,85,8,1
2001/11/13,11.3,8,1,58,8,1
2001/11/14,11.6,8,1,53,8,1
2001/11/15,11.0,8,1,56,8,1
2001/11/16,12.4,8,1,53,8,1
2001/11/17,11.9,8,1,57,8,1
2001/11/18,10.6,8,1,53,8,1
2001/11/19,10.8,8,1,52,8,1
2001/11/20,11.5,8,1,63,8,1
2001/11/21,11.9,8,1,65,8,1
2001/11/22,12.7,8,1,56,8,1
2001/11/23,12.4,8,1,65,8,1
2001/11/24,12.6,8,1,65,8,1
2001/11/25,12.8,8,1,61,8,1
2001/11/26,11.1,8,1,68,8,1
2001/11/27,9.7,8,1,52,8,1
2001/11/28,10.0,8,1,56,8,1
2001/11/29,11.9,8,1,61,8,1
2001/11/30,14.5,8,1,58,8,1
2002/11/1,12.1,8,1,85,8,1
2002/11/2,12.9,8,1,50,8,1
2002/11/3,12.5,8,1,57,8,1
2002/11/4,11.8,8,1,54,8,1
2002/11/5,10.5,8,1,51,8,1
2002/11/6,10.4,8,1,49,8,1
2002/11/7,8.7,8,1,66,8,1
2002/11/8,13.9,8,1,75,8,1
2002/11/9,11.1,8,1,46,8,1
2002/11/10,10.5,8,1,49,8,1
2002/11/11,12.5,8,1,66,8,1
2002/11/12,18.0,8,1,80,8,1
2002/11/13,13.7,8,1,58,8,1
2002/11/14,11.5,8,1,49,8,1
2002/11/15,11.0,8,1,50,8,1
2002/11/16,9.5,8,1,73,8,1
2002/11/17,9.9,8,1,64,8,1
2002/11/18,12.8,8,1,57,8,1
2002/11/19,10.0,8,1,50,8,1
2002/11/20,10.7,8,1,70,8,1
2002/11/21,12.1,8,1,65,8,1
2002/11/22,8.4,8,1,63,8,1
2002/11/23,9.2,8,1,74,8,1
2002/11/24,11.3,8,1,79,8,1
2002/11/25,10.7,8,1,91,8,1
2002/11/26,11.8,8,1,60,8,1
2002/11/27,10.4,8,1,50,8,1
2002/11/28,10.1,8,1,37,8,1
2002/11/29,8.8,8,1,60,8,1
2002/11/30,11.3,8,1,67,8,1
2003/11/1,17.6,8,1,83,8,1
2003/11/2,18.4,8,1,78,8,1
